Search keyword,Search location,Serial,Company,Category,Profile URL,Address,Phone,Email,Website,Rating,Reviews,Year from Business,Email (Website),Phone (Website),Facebook (Web),Twitter (Web),Instagram (Web)
Dumpster,"Ali Chuk,AZ",15,WM - Ajo Landfill,"Trash Containers & Dumpsters, Garbage Collection, Rubbish Removal",https://www.yellowpages.com/ajo-az/mip/wm-ajo-landfill-572807768?lid=1002150459651,"2000 N Ajo Well No 1 Rd, Ajo, AZ 85321",(520) 607-2133,,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsored&utm_campaign=national,,,1968,,,,,
Dumpster,"Ali Chuk,AZ",16,WM - Tucson Hauling & Transfer Station,"Trash Containers & Dumpsters, Recycling Centers, Waste Containers",https://www.yellowpages.com/tucson-az/mip/wm-tucson-hauling-transfer-station-517410687?lid=1002153395514,"5200 W Ina Rd, Tucson, AZ 85743",(888) 466-0322,,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsored&utm_campaign=national,,,1968,,,,,
Dumpster,"Ali Chuk,AZ",17,WM - Ryan Field Transfer Station,"Trash Containers & Dumpsters, Waste Containers, Recycling Centers",https://www.yellowpages.com/tucson-az/mip/wm-ryan-field-transfer-station-572804679?lid=1002150454945,"6455 S Continental Rd, Tucson, AZ 85735",(520) 492-7768,,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsored&utm_campaign=national,,,1968,,,,,
Dumpster,"Ali Chuk,AZ",18,WM - Marana Regional Landfill,"Trash Containers & Dumpsters, Waste Recycling & Disposal Service & Equipment, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/marana-az/mip/wm-marana-regional-landfill-534766827?lid=1002150418478,"14508 W Avra Valley Rd, Marana, AZ 85653",(520) 402-1451,,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsored&utm_campaign=national,,,1968,,,,,
Dumpster,"Ali Chuk,AZ",19,WM - Sahuarita Transfer Station,"Trash Containers & Dumpsters, Landfills, Recycling Centers",https://www.yellowpages.com/sahuarita-az/mip/wm-sahuarita-transfer-station-572804674?lid=1002150456622,"16605 S La Canada Dr, Sahuarita, AZ 85629",(520) 613-0409,,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsored&utm_campaign=national,,,1968,,,,,
Dumpster,"Ali Chuk,AZ",20,WM - Nogales Transfer Station,"Trash Containers & Dumpsters, Waste Recycling & Disposal Service & Equipment, Waste Containers",https://www.yellowpages.com/nogales-az/mip/wm-nogales-transfer-station-572804689?lid=1002150456585,"1450 N Hohokam Dr, Nogales, AZ 85621",(520) 839-0150,,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsored&utm_campaign=national,,,1968,,,,,
Dumpster,"Ali Chuk,AZ",21,WM - Rincon Recycling & Transfer Station,"Trash Containers & Dumpsters, Waste Recycling & Disposal Service & Equipment, Rubbish Removal",https://www.yellowpages.com/tucson-az/mip/wm-rincon-recycling-transfer-station-566292540?lid=1002150422412,"5890 S Mann Ave, Tucson, AZ 85756",(520) 527-0178,,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsored&utm_campaign=national,,,1968,,,,,
Dumpster,"Ali Chuk,AZ",22,WM - Catalina Transfer Station,"Trash Containers & Dumpsters, Garbage Collection, Waste Recycling & Disposal Service & Equipment",https://www.yellowpages.com/tucson-az/mip/wm-catalina-transfer-station-573036251?lid=1002150414787,"14425 N Oracle Rd, Tucson, AZ 85739",(520) 278-5527,,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsored&utm_campaign=national,,,1968,,,,,
Dumpster,"Ali Chuk,AZ",23,WM - Butterfield Station Landfill,"Trash Containers & Dumpsters, Landfills, Trash Hauling",https://www.yellowpages.com/maricopa-az/mip/wm-butterfield-station-landfill-25064685?lid=1002150425055,"40404 S 99th Ave, Maricopa, AZ 85139",(251) 357-1111,,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsored&utm_campaign=national,,,1968,,,,,
Dumpster,"Ali Chuk,AZ",24,Red Line Dumpster Rental,"Trash Containers & Dumpsters, Trash Hauling, Waste Containers",https://www.yellowpages.com/marana-az/mip/red-line-dumpster-rental-550522512,"14387 N Bannerstone Ct, Marana, AZ 85658",(520) 783-3505,fredrick@redlinedumpsterrental.com,https://www.redlinedumpsterrental.com/marana,,,,,,,,
Dumpster,"Ali Chuk,AZ",25,ACCI Dumpsters and Rubbish Removal,"Trash Containers & Dumpsters, Landscaping & Lawn Services, Rubbish Removal",https://www.yellowpages.com/casa-grande-az/mip/acci-dumpsters-and-rubbish-removal-495764616,"1065 E Trailblazer Rd, Casa Grande, AZ 85193",(763) 258-4238,a1rolloffs@msn.com,http://www.accidumpsters.com,,,2000,,,,,
Dumpster,"Ali Chuk,AZ",26,Waste Management,"Trash Containers & Dumpsters, Garbage Collection, Waste Recycling & Disposal Service & Equipment",https://www.yellowpages.com/marana-az/mip/waste-management-571181325,"14508 W Avra Valley Rd, Marana, AZ 85653",(520) 682-8002,,http://wm.com,,,,,,,,
Dumpster,"Ali Chuk,AZ",27,Rubbage Control,"Rubbish Removal, Waste Containers, Sand & Gravel Handling Equipment",https://www.yellowpages.com/ajo-az/mip/rubbage-control-460530180,"1015 N Cameron Ave, Ajo, AZ 85321",(520) 387-6852,,,,,1972,,,,,
Dumpster,"Ali Chuk,AZ",28,RAD Landfill,Dumps,https://www.yellowpages.com/eloy-az/mip/rad-landfill-561373547,"22316 W Harmon Rd, Eloy, AZ 85131",(480) 983-9100,office@rightawaydisposal.com,http://www.radservices.com,,,,,,,,
Dumpster,"Ali Chuk,AZ",29,Haul-A-Way Roll-Off Service,Rubbish & Garbage Removal & Containers,https://www.yellowpages.com/gila-bend-az/mip/haul-a-way-roll-off-service-534888055,"945 E St, Gila Bend, AZ 85337",(928) 683-2844,,,,,,,,,,
Dumpster,"Ali Chuk,AZ",30,Tucson Mountain Ventures,"Rubbish Removal, Garbage Collection",https://www.yellowpages.com/tucson-az/mip/tucson-mountain-ventures-543802497,"6770 N Blue Blvd, Tucson, AZ 85743",(520) 883-5868,hughessanitationservices@hotmail.com,http://www.tucsontrash.com,,,,,,,,
Dumpster,"Ali Chuk,AZ",31,Desert Dwellers Disposal Inc,"Garbage Collection, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/tucson-az/mip/desert-dwellers-disposal-inc-20884867,"7025 N Pelto Path, Tucson, AZ 85743",(520) 682-8002,,,,,1989,,,,,
Dumpster,"Ali Chuk,AZ",32,D H Sanitation,"Rubbish & Garbage Removal & Containers, Garbage Collection, Container Freight Service",https://www.yellowpages.com/tucson-az/mip/d-h-sanitation-19567504,"6260 N Noel Ln, Tucson, AZ 85743",(520) 405-2331,doheintz@gmail.com,https://dhsanitation.com,,,2003,,,,,
Dumpster,"Ali Chuk,AZ",33,Dan's yard service and junk removal,"Landscaping & Lawn Services, Trash Hauling, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/casa-grande-az/mip/dans-yard-service-and-junk-removal-503859522,"511 e barrus pl, casa grande, AZ 85122",(480) 294-2694,danpm1901@gmail.com,,,,2009,,,,,
Dumpster,"Cienega Springs,AZ",1,24/7 Emergency Dumpsters,"Trash Containers & Dumpsters, Contractors Equipment & Supplies, Garbage & Rubbish Removal Contractors Equipment",https://www.yellowpages.com/nationwide/mip/24-7-emergency-dumpsters-21081939?lid=1001616737040,,(888) 292-1064,katie@wastecostsolutions.com,http://www.dumpstersrus.org,4,25,2003,,,,,
Dumpster,"Cienega Springs,AZ",2,ASAP Site Services,"Trash Containers & Dumpsters, Garbage & Rubbish Removal Contractors Equipment, Contractors Equipment & Supplies",https://www.yellowpages.com/nationwide/mip/asap-site-services-545537718?lid=1002059523892,"3480 Jackson St, Oshkosh, WI 54901",(800) 289-5496,sales@asapsiteservices.com,https://www.arwoodwaste.com/,3.5,12,2000,,,,,
Dumpster,"Cienega Springs,AZ",3,Cobblestone Container Services,"Trash Containers & Dumpsters, Garbage & Rubbish Removal Contractors Equipment, Contractors Equipment & Supplies",https://www.yellowpages.com/nationwide/mip/cobblestone-container-services-455254399?lid=1001856372189,,(888) 265-9484,,http://cobblestonecontainers.com,4.5,7,2010,,,,,
Dumpster,"Cienega Springs,AZ",4,Landscapes Quick Cleaning & Junk Hauling,"Trash Containers & Dumpsters, Barricades, Rental Service Stores & Yards",https://www.yellowpages.com/nationwide/mip/landscapes-quick-cleaning-junk-hauling-505219555?lid=1000837798045,,(888) 489-0482,sales@togetherwaste.com,https://www.arwoodwaste.com/,4,7,1984,,,,,
Dumpster,"Cienega Springs,AZ",5,WM,"Trash Containers & Dumpsters, Contractors Equipment & Supplies, Garbage Disposal Equipment Industrial & Commercial",https://www.yellowpages.com/nationwide/mip/wm-458937415?lid=1002004319640,,(855) 200-8118,wmcares@wm.com,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsor_pll,,,,,,,,
Dumpster,"Cienega Springs,AZ",6,WM,"Trash Containers & Dumpsters, Rubbish & Garbage Removal & Containers, Trash Hauling",https://www.yellowpages.com/nationwide/mip/wm-537798034?lid=1002153399612,,(855) 201-2477,,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsor_platinum_listing,1.5,11,,,,,,
Dumpster,"Cienega Springs,AZ",7,Local Dumpster Rental,"Trash Containers & Dumpsters, Garbage Collection, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/nationwide/mip/local-dumpster-rental-495334342?lid=1002062644145,,(844) 786-5587,info@ldrsiteservices.com,http://www.ldrsiteservices.com/dumpsters,3.5,13,2009,,,,,
Dumpster,"Cienega Springs,AZ",8,Waste Cost Solutions,"Trash Containers & Dumpsters, Garbage & Rubbish Removal Contractors Equipment, Contractors Equipment & Supplies",https://www.yellowpages.com/nationwide/mip/waste-cost-solutions-467171819?lid=1000082998732,"16711 Parkside Ave, Cerritos, CA 90703",(561) 417-0415,katie@wastecostsolutions.com,http://www.wastecostsolutions.com,,,2003,,,,,
Dumpster,"Cienega Springs,AZ",9,Zters Inc.,"Trash Containers & Dumpsters, Contractors Equipment & Supplies, Construction & Building Equipment",https://www.yellowpages.com/nationwide/mip/zters-inc-23198350?lid=1000439013897,,(877) 808-4694,sales@zters.com,https://www.zters.com/yp,,,2009,,,,,
Dumpster,"Cienega Springs,AZ",10,WM,Rubbish & Garbage Removal & Containers,https://www.yellowpages.com/nationwide/mip/wm-571590058?lid=1002145676573,,(855) 200-3961,,,,,,,,,,
Dumpster,"Cienega Springs,AZ",11,Local Dumpster Rentals,Dumpster Rental,https://www.yellowpages.com/nationwide/mip/local-dumpster-rentals-505381713?lid=1002116249438,"6100 Lake Forrest Dr, Atlanta, GA 30328",(844) 605-6554,info@ldrsiteservices.com,https://ldrsiteservices.com/services/dumpster-rental,,,2009,,,,,
Dumpster,"Cienega Springs,AZ",12,Countrywide Disposal,"Dumpster Rental, Portable Toilets",https://www.yellowpages.com/nationwide/mip/countrywide-disposal-573302977?lid=1002155711427,,(844) 815-8773,team@countrywidedisposal.com,https://countrywidedisposal.com,,,,,,,,
Dumpster,"Cienega Springs,AZ",13,United States Bin Service,"Garbage Collection, Waste Recycling & Disposal Service & Equipment, Waste Containers",https://www.yellowpages.com/nationwide/mip/united-states-bin-service-568304770?lid=1002121298435,,(855) 219-6939,info@arwoodsiteservices.com,http://unitedstatesbinservice.com,5,1,,,,,,
Dumpster,"Cienega Springs,AZ",14,Area 51 Dumpsters,"Trash Containers & Dumpsters, Trash Hauling, Waste Containers",https://www.yellowpages.com/lake-havasu-city-az/mip/area-51-dumpsters-553638876,"1989 Mesquite Ave, Lake Havasu City, AZ 86403",(928) 706-1007,eli@area51dumpsters.com,https://www.area51dumpsters.com/lake-havasu-city,,,,,,,,
Dumpster,"Cienega Springs,AZ",15,Dynamite Dumpsters,"Trash Containers & Dumpsters, Portable Toilets, Waste Containers",https://www.yellowpages.com/lake-havasu-city-az/mip/dynamite-dumpsters-550519359,"3231 Daytona Ave, Lake Havasu City, AZ 86403",(928) 412-8448,tnesbit@dynamitedumpsters.com,https://dynamitedumpsters.com/lake-havasu-city,,,,,,,,
Dumpster,"Cienega Springs,AZ",16,D&M Hauling,"Foreclosure Services, Garbage Collection, Rubbish Removal",https://www.yellowpages.com/lake-havasu-city-az/mip/d-m-hauling-457900405,"Po Box 1320, Lake Havasu City, AZ 86405",(928) 208-0642,,http://dmhauling.net,,,2010,,,,,
Dumpster,"Cornville,AZ",1,24/7 Emergency Dumpsters,"Trash Containers & Dumpsters, Contractors Equipment & Supplies, Garbage & Rubbish Removal Contractors Equipment",https://www.yellowpages.com/nationwide/mip/24-7-emergency-dumpsters-21081939?lid=1001616737040,,(888) 292-1064,katie@wastecostsolutions.com,http://www.dumpstersrus.org,4,25,2003,,,,,
Dumpster,"Cornville,AZ",2,Zters Inc.,"Trash Containers & Dumpsters, Contractors Equipment & Supplies, Construction & Building Equipment",https://www.yellowpages.com/nationwide/mip/zters-inc-23198350?lid=1000439013897,,(877) 808-4694,sales@zters.com,https://www.zters.com/yp,,,2009,,,,,
Dumpster,"Cornville,AZ",3,ASAP Site Services,"Trash Containers & Dumpsters, Garbage & Rubbish Removal Contractors Equipment, Contractors Equipment & Supplies",https://www.yellowpages.com/nationwide/mip/asap-site-services-545537718?lid=1002059523892,"3480 Jackson St, Oshkosh, WI 54901",(800) 289-5496,sales@asapsiteservices.com,https://www.arwoodwaste.com/,3.5,12,2000,,,,,
Dumpster,"Cornville,AZ",4,Cobblestone Container Services,"Trash Containers & Dumpsters, Garbage & Rubbish Removal Contractors Equipment, Contractors Equipment & Supplies",https://www.yellowpages.com/nationwide/mip/cobblestone-container-services-455254399?lid=1001856505390,,(888) 265-9484,,http://cobblestonecontainers.com,4.5,7,2010,,,,,
Dumpster,"Cornville,AZ",5,Landscapes Quick Cleaning & Junk Hauling,"Trash Containers & Dumpsters, Barricades, Rental Service Stores & Yards",https://www.yellowpages.com/nationwide/mip/landscapes-quick-cleaning-junk-hauling-505219555?lid=1000837798045,,(888) 489-0482,sales@togetherwaste.com,https://www.arwoodwaste.com/,4,7,1984,,,,,
Dumpster,"Cornville,AZ",6,Local Dumpster Rental,"Trash Containers & Dumpsters, Garbage Collection, Rubbish & Garbage Removal & Containers",https://www.yellowpages.com/nationwide/mip/local-dumpster-rental-495334342?lid=1002062644145,,(844) 786-5587,info@ldrsiteservices.com,http://www.ldrsiteservices.com/dumpsters,3.5,13,2009,,,,,
Dumpster,"Cornville,AZ",7,Waste Cost Solutions,"Trash Containers & Dumpsters, Garbage & Rubbish Removal Contractors Equipment, Contractors Equipment & Supplies",https://www.yellowpages.com/nationwide/mip/waste-cost-solutions-467171819?lid=1000082998732,"16711 Parkside Ave, Cerritos, CA 90703",(561) 417-0415,katie@wastecostsolutions.com,http://www.wastecostsolutions.com,,,2003,,,,,
Dumpster,"Cornville,AZ",8,Taylor Waste,"Trash Containers & Dumpsters, Hazardous Waste Engineers, Garbage Collection",https://www.yellowpages.com/cottonwood-az/mip/taylor-waste-463670470?lid=1002078522175,"319 S 6th St, Cottonwood, AZ 86326",(928) 239-7287,chris@taylorwaste.com,http://www.taylorwaste.com,3,2,2002,,,,,
Dumpster,"Cornville,AZ",9,WM - Yavapai Dewey Hauling,"Trash Containers & Dumpsters, Waste Containers, Trash Hauling",https://www.yellowpages.com/dewey-az/mip/wm-yavapai-dewey-hauling-566940878?lid=1002150417066,"23355 E. Highway 169 / Mile Post 12, Dewey, AZ 86327",(928) 339-3283,srylander@wm.com,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsored&utm_campaign=national,,,1968,,,,,
Dumpster,"Cornville,AZ",10,WM - Prescott Valley Transfer Station,"Trash Containers & Dumpsters, Dumps, Recycling Centers",https://www.yellowpages.com/nationwide/mip/wm-prescott-valley-transfer-station-561459995?lid=1002150418294,"2600 N Lake Valley Rd, Prescott Valley, AZ 86314",(928) 551-6122,,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsored&utm_campaign=national,,,1968,,,,,
Dumpster,"Cornville,AZ",11,WM,"Trash Containers & Dumpsters, Contractors Equipment & Supplies, Garbage Disposal Equipment Industrial & Commercial",https://www.yellowpages.com/nationwide/mip/wm-458937415?lid=1002004319640,,(855) 200-8118,wmcares@wm.com,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsor_pll,,,,,,,,
Dumpster,"Cornville,AZ",12,WM,"Trash Containers & Dumpsters, Rubbish & Garbage Removal & Containers, Trash Hauling",https://www.yellowpages.com/nationwide/mip/wm-537798034?lid=1002153399612,,(855) 201-2477,,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsor_platinum_listing,1.5,11,,,,,,
Dumpster,"Cornville,AZ",13,Waste Management,"Trash Containers & Dumpsters, Garbage Collection, Trash Hauling",https://www.yellowpages.com/nationwide/mip/waste-management-567091522,,(888) 670-6753,,http://www.wm.com,,,,,,,,
Dumpster,"Cornville,AZ",14,WM - Gray Wolf Regional Landfill,"Trash Containers & Dumpsters, Waste Recycling & Disposal Service & Equipment, Recycling Centers",https://www.yellowpages.com/dewey-az/mip/wm-gray-wolf-regional-landfill-16334574?lid=1002150437125,"23355 E State Route 169, Dewey, AZ 86327",(877) 374-4187,,https://www.wm.com/us/en/cpn/nyp-wm-services?cmp=AF-YP-National-ALL&utm_source=yp&utm_medium=sponsored&utm_campaign=national,,,1968,,,,,
Dumpster,"Cornville,AZ",15,Yavapai Co Transfer Station,"Trash Containers & Dumpsters, Transportation Providers, Waste Recycling & Disposal Service & Equipment",https://www.yellowpages.com/mayer-az/mip/yavapai-co-transfer-station-11178657,"11250 S Antelope Creek Rd, Mayer, AZ 86333",(928) 632-1427,,,,,,,,,,
Dumpster,"Cornville,AZ",16,United Disposal,"Trash Containers & Dumpsters, Waste Containers, Garbage Collection",https://www.yellowpages.com/paulden-az/mip/united-disposal-17000214?lid=1002155014455,"50 W United Way, Paulden, AZ 86334",(928) 277-8464,jarednickle@uniteddisposal.com,https://uniteddisposal.com,3.5,3,1993,,,,,
Dumpster,"Cornville,AZ",17,WM,Rubbish & Garbage Removal & Containers,https://www.yellowpages.com/nationwide/mip/wm-571590058?lid=1002145676573,,(855) 200-3961,,,,,,,,,,
Dumpster,"Cornville,AZ",18,Local Dumpster Rentals,Dumpster Rental,https://www.yellowpages.com/nationwide/mip/local-dumpster-rentals-505381713?lid=1002116249438,"6100 Lake Forrest Dr, Atlanta, GA 30328",(844) 605-6554,info@ldrsiteservices.com,https://ldrsiteservices.com/services/dumpster-rental,,,2009,,,,,
Dumpster,"Cornville,AZ",19,Countrywide Disposal,"Dumpster Rental, Portable Toilets",https://www.yellowpages.com/nationwide/mip/countrywide-disposal-573302977?lid=1002155711427,,(844) 815-8773,team@countrywidedisposal.com,https://countrywidedisposal.com,,,,,,,,
Dumpster,"Cornville,AZ",20,United States Bin Service,"Garbage Collection, Waste Recycling & Disposal Service & Equipment, Waste Containers",https://www.yellowpages.com/nationwide/mip/united-states-bin-service-568304770?lid=1002121298435,,(855) 219-6939,info@arwoodsiteservices.com,http://unitedstatesbinservice.com,5,1,,,,,,
Dumpster,"Cornville,AZ",21,Junk It,"Rubbish Removal, Garbage Collection, Demolition Contractors",https://www.yellowpages.com/nationwide/mip/junk-it-476071900,,(928) 273-4965,,http://www.azjunkit.com,4,1,,,,,,
Dumpster,"Cornville,AZ",22,Chuck It! Junk Removal,"Rubbish & Garbage Removal & Containers, Recycling Centers, Demolition Contractors",https://www.yellowpages.com/nationwide/mip/chuck-it-junk-removal-568316592,,(928) 308-0414,chuckitjunkaz@gmail.com,https://www.chuckitaz.com,,,,,,,,
Dumpster,"Cornville,AZ",23,JP Services,Rubbish Removal,https://www.yellowpages.com/nationwide/mip/jp-services-22001436,,(928) 778-7364,,,,,2004,,,,,
Dumpster,"Cornville,AZ",24,Patriot Disposal Inc,"Rubbish Removal, Garbage Collection, Landfills",https://www.yellowpages.com/nationwide/mip/patriot-disposal-inc-464806556,,(928) 775-9000,custserve@patriotdisposal.com,http://www.patriotdisposal.com,,,2000,,,,,
